ContractId,CustomerId,ComplaintId,ContractDescription,ContractAmount,CurrencyCode,ContractEffectiveDate,ContractEndDate,ContractTerm,SLASchemeId,CustomerSegment,,,
81-1677114,1892638,2431865,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,350,INR,2020-10-30,2019-08-09,15 Months,#9d1632,Empty,,,
04-6663012,1175174,1373444,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,1500,INR,2021-02-19,2020-02-22,12 Months,#632650,Empty,,,
75-4178407,1360939,762017,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,350,INR,2021-04-29,2022-10-19,18 Months,#1cf0be,Empty,,,
41-5122716,1637887,2371733,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,950,INR,2022-09-12,2020-06-17,27 Months,#309c54,Empty,,,
13-8931227,1126684,687415,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,350,INR,2020-09-30,2019-10-18,12 Months,#4f8048,Empty,,,
96-6201225,1476071,2409257,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,350,INR,2021-04-08,2020-08-09,8 Months,#54f816,Empty,,,
28-3850091,1764381,1911149,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,950,INR,2020-07-02,2021-09-03,14 Months,#3a7960,Empty,,,
18-2395767,1654707,2416891,justo eu massa donec dapibus duis at velit eu est congue elementum in,950,INR,2021-10-18,2019-09-15,25 Months,#6828b5,Empty,,,
32-1192563,1504819,2422825,semper sapien a libero nam dui proin leo odio porttitor id consequat in,1500,INR,2021-07-26,2021-11-19,4 Months,#bd91ba,Empty,,,
62-9826771,1680877,1110152,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,1500,INR,2022-12-10,2021-03-24,21 Months,#cd227a,Empty,,,
08-2484533,1439887,1978122,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,1500,INR,2020-06-14,2021-11-01,17 Months,#61ba40,Empty,,,
59-5150464,1237671,1274805,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,1500,INR,2022-03-25,2019-08-02,32 Months,#c2c42b,Empty,,,
34-1847044,1352279,2286110,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,650,INR,2022-05-24,2021-04-07,14 Months,#64c93e,Empty,,,
79-2460012,1409197,1615437,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,650,INR,2021-05-03,2019-10-06,19 Months,#b5e80a,Empty,,,
59-8868465,1448066,1517192,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,1500,INR,2023-08-20,2019-09-22,48 Months,#df4539,Empty,,,
97-9913177,1337177,450053,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,950,INR,2023-02-11,2021-07-10,19 Months,#578a71,Empty,,,
25-5666560,1199661,1267702,sit amet erat nulla tempus vivamus in felis eu sapien,350,INR,2022-01-10,2022-09-04,8 Months,#752b26,Empty,,,
14-7772362,1483329,113144,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,950,INR,2020-12-22,2019-08-08,17 Months,#f43e96,Empty,,,
00-9151404,1401525,1946076,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,950,INR,2020-04-17,2019-04-22,12 Months,#33c58a,Empty,,,
08-7726874,1869013,2264672,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,950,INR,2022-02-04,2020-02-17,24 Months,#281580,Empty,,,
34-4651179,1611783,1795545,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,350,INR,2021-12-02,2019-06-14,30 Months,#6ec1ab,Empty,,,
50-9113784,1837760,339585,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,950,INR,2021-01-14,2021-08-01,7 Months,#57386f,Empty,,,
25-3356962,1844813,2005349,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,350,INR,2022-12-24,2021-09-08,16 Months,#c6c04d,Empty,,,
10-9611996,1554792,413723,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,350,INR,2020-12-01,2019-10-27,13 Months,#c964bd,Empty,,,
82-0545631,1771489,1558615,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,650,INR,2023-07-17,2020-07-06,37 Months,#360e31,Empty,,,
45-3806992,1241112,2445444,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,350,INR,2022-03-29,2022-01-06,3 Months,#620bdf,Empty,,,
98-8491840,1770970,2257880,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,650,INR,2022-10-01,2021-12-10,10 Months,#50b576,Empty,,,
13-8069322,1373246,1662957,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,950,INR,2021-01-11,2022-02-27,14 Months,#8ef1ba,Empty,,,
80-7810088,1509620,2394086,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,950,INR,2022-01-26,2019-10-18,28 Months,#ebcbb4,Empty,,,
09-6254983,1142576,2316838,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,650,INR,2023-03-17,2021-05-27,22 Months,#f37bd5,Empty,,,
46-6020036,1671068,832751,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,350,INR,2022-03-07,2022-07-20,5 Months,#4a760c,Empty,,,
25-7243289,1817517,1897648,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,650,INR,2021-04-10,2019-05-30,23 Months,#a5f322,Empty,,,
61-7098090,1482554,501536,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,950,INR,2021-09-15,2020-01-16,20 Months,#3d4a39,Empty,,,
66-0448879,1516876,2433297,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,1500,INR,2022-03-17,2022-07-15,4 Months,#b42d8d,Empty,,,
46-1058871,1586174,663254,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,950,INR,2022-06-13,2019-05-04,38 Months,#c6f05c,Empty,,,
56-7545579,1168229,2485926,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,650,INR,2021-09-09,2019-12-29,21 Months,#73e833,Empty,,,
89-6835237,1441925,1290751,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,650,INR,2021-07-16,2021-03-17,4 Months,#c7383b,Empty,,,
07-0626513,1662345,161230,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,950,INR,2020-06-09,2019-10-19,8 Months,#65dd05,Empty,,,
35-1299477,1649933,743941,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,350,INR,2022-04-11,2020-04-27,24 Months,#059fe1,Empty,,,
52-8098737,1168468,1985380,sed accumsan felis ut at dolor quis odio consequat varius integer ac,1500,INR,2021-03-13,2021-01-11,2 Months,#339c5b,Empty,,,
66-8375785,1875015,2324143,justo eu massa donec dapibus duis at velit eu est congue elementum in hac,350,INR,2020-06-06,2019-07-21,11 Months,#554b48,Empty,,,
66-2629799,1273850,141043,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,1500,INR,2022-12-13,2021-08-26,16 Months,#dffc85,Empty,,,
83-4822539,1345875,2505051,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,950,INR,2022-05-27,2019-09-19,33 Months,#fee6a7,Empty,,,
93-9452859,1774355,128096,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,950,INR,2023-02-18,2020-11-13,28 Months,#359dde,Empty,,,
54-3521182,1626519,171950,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,1500,INR,2021-07-12,2021-12-12,5 Months,#daadcd,Empty,,,
65-4453750,1321826,728626,ut nulla sed accumsan felis ut at dolor quis odio consequat,650,INR,2023-02-19,2021-11-19,15 Months,#f944d3,Empty,,,
32-5680132,1412577,829508,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,950,INR,2022-04-11,2020-12-08,16 Months,#074a83,Empty,,,
67-1829549,1514997,970906,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,650,INR,2023-04-19,2021-11-20,17 Months,#716f55,Empty,,,
32-5386743,1209193,2313601,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,650,INR,2022-03-09,2022-10-09,7 Months,#48c86d,Empty,,,
90-7284214,1656838,581530,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,950,INR,2022-11-01,2020-12-10,23 Months,#6890c7,Empty,,,
07-5291729,1381175,1043437,libero rutrum ac lobortis vel dapibus at diam nam tristique,1500,INR,2022-11-16,2020-02-14,34 Months,#06a357,Empty,,,
95-1481604,1430426,55778,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,950,INR,2021-07-15,2020-10-13,9 Months,#ab680f,Empty,,,
39-7953304,1776816,1243073,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,1500,INR,2022-06-18,2020-11-04,20 Months,#2e48ea,Empty,,,
36-3921227,1178282,1665559,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,350,INR,2022-02-24,2020-02-26,24 Months,#54631e,Empty,,,
98-9719948,1657898,2207429,eu massa donec dapibus duis at velit eu est congue elementum in hac,1500,INR,2022-05-20,2020-11-27,18 Months,#a23789,Empty,,,
49-4279163,1629275,2397110,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,950,INR,2021-11-01,2020-10-22,13 Months,#193f1c,Empty,,,
29-1572916,1846282,366089,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,1500,INR,2021-04-29,2021-04-29,0 Months,#e77d6e,Empty,,,
86-3466441,1607876,454788,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,950,INR,2021-08-17,2022-06-30,11 Months,#e89fa9,Empty,,,
48-6244332,1735719,1055944,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,650,INR,2022-12-14,2020-04-09,33 Months,#e9ad6a,Empty,,,
27-5030828,1516902,1575279,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,650,INR,2020-08-26,2020-12-01,3 Months,#8ae340,Empty,,,
05-0205094,1127273,43433,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,950,INR,2022-02-25,2022-09-22,7 Months,#703607,Empty,,,
48-1095918,1789670,406996,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,950,INR,2023-05-01,2022-08-19,9 Months,#ac5878,Empty,,,
20-0792828,1215142,2440139,eget congue eget semper rutrum nulla nunc purus phasellus in,950,INR,2022-05-14,2021-09-06,8 Months,#f971f3,Empty,,,
21-9374891,1346719,1473805,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,350,INR,2021-03-26,2021-06-14,3 Months,#c4a265,Empty,,,
09-0413332,1280395,2365104,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,650,INR,2022-04-11,2021-09-30,6 Months,#517e07,Empty,,,
97-1399838,1695246,1543804,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,350,INR,2021-03-22,2020-09-17,6 Months,#df8c31,Empty,,,
60-9152950,1372926,2436309,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,950,INR,2023-04-04,2021-09-13,19 Months,#c7d0c0,Empty,,,
97-2788470,1314021,1413572,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,650,INR,2021-04-10,2019-05-31,23 Months,#86d2a1,Empty,,,
41-7361055,1152616,450544,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,950,INR,2023-10-02,2019-04-11,55 Months,#b157c0,Empty,,,
17-4437239,1849511,1178368,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,950,INR,2020-05-04,2019-10-09,7 Months,#bd57e4,Empty,,,
03-0761350,1153145,1759876,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,350,INR,2022-09-15,2022-07-10,2 Months,#d0c2a2,Empty,,,
04-7866458,1532256,1061906,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,1500,INR,2022-12-19,2021-01-04,24 Months,#0f2c28,Empty,,,
83-6647061,1392809,918307,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,950,INR,2023-05-07,2019-11-13,42 Months,#a7658f,Empty,,,
71-2325623,1619368,2339749,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,950,INR,2020-06-19,2020-10-10,4 Months,#230830,Empty,,,
47-5380718,1133947,850229,libero nullam sit amet turpis elementum ligula vehicula consequat morbi,950,INR,2023-07-02,2021-12-19,19 Months,#a887ad,Empty,,,
92-2108614,1169619,2420218,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,950,INR,2023-08-22,2021-11-20,21 Months,#e27471,Empty,,,
79-5291860,1215207,1593394,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,950,INR,2023-07-17,2019-09-30,46 Months,#150036,Empty,,,
73-8297510,1349113,2377534,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,650,INR,2023-02-23,2020-10-04,29 Months,#427f81,Empty,,,
28-4199722,1188964,891372,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,650,INR,2022-02-07,2019-06-17,32 Months,#b30e12,Empty,,,
80-7892013,1695402,2202088,ligula vehicula consequat morbi a ipsum integer a nibh in,650,INR,2022-12-28,2020-05-28,31 Months,#34d153,Empty,,,
56-0762003,1183707,78668,morbi non quam nec dui luctus rutrum nulla tellus in sagittis,1500,INR,2022-06-09,2022-05-22,1 Months,#87cffd,Empty,,,
15-2657764,1216943,925484,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,650,INR,2020-11-15,2020-04-01,8 Months,#c69060,Empty,,,
91-7917330,1782832,1830438,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,350,INR,2022-01-31,2019-09-03,29 Months,#15aeb2,Empty,,,
38-3048700,1892474,1492393,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,350,INR,2023-08-24,2020-02-07,43 Months,#f5226e,Empty,,,
08-4004037,1652800,80646,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,950,INR,2020-09-09,2021-06-30,10 Months,#f59e25,Empty,,,
68-2010011,1643428,386711,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,950,INR,2023-05-31,2020-06-14,36 Months,#4d4ff4,Empty,,,
59-3169566,1221330,2137709,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,1500,INR,2022-10-06,2019-10-26,36 Months,#2bda93,Empty,,,
67-7373783,1106688,2424250,metus vitae ipsum aliquam non mauris morbi non lectus aliquam,350,INR,2023-09-27,2020-06-03,40 Months,#d6379e,Empty,,,
56-3924513,1264018,2380170,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,650,INR,2023-03-23,2020-07-14,33 Months,#3a27f1,Empty,,,
89-3378278,1412879,1657338,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,650,INR,2023-02-01,2021-05-06,21 Months,#d975e9,Empty,,,
59-0064973,1165210,2440660,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,950,INR,2023-05-17,2021-12-22,17 Months,#0e9d2f,Empty,,,
43-8157405,1399194,1217470,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,950,INR,2020-12-04,2020-10-16,2 Months,#4af8fb,Empty,,,
84-4176353,1833657,287457,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,650,INR,2023-04-12,2020-05-19,35 Months,#2f1413,Empty,,,
36-5299442,1292645,1653736,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,1500,INR,2023-08-24,2020-03-07,42 Months,#a3f645,Empty,,,
25-1882296,1536162,375629,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,350,INR,2022-03-01,2022-08-13,6 Months,#2996e0,Empty,,,
62-8816564,1668971,1072179,erat eros viverra eget congue eget semper rutrum nulla nunc,350,INR,2021-08-25,2022-05-11,9 Months,#cd3a65,Empty,,,
30-4436584,1216844,105,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,1500,INR,2022-10-06,2022-06-11,4 Months,#29db75,Empty,,,
42-0246097,1601024,1572576,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,950,INR,2021-02-17,2020-02-11,12 Months,#adc2bb,Empty,,,
45-4491524,1391686,1877846,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,1500,INR,2021-03-31,2020-12-21,3 Months,#fdb7ae,Empty,,,
96-0015505,1504217,913555,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,350,INR,2022-09-09,2019-05-07,41 Months,#c78797,Empty,,,
