UserId,EventType,SessionStart,Timezone,Subscribed,Platform,PartnerId,ApplicationVersion,Location,Hardware,OperatingSystem,PremiumContentType,NetworkType,ConnectionSpeed,VideoType,PlayerName,PlayerVersion,ContentFormat,DRM,CDN,DeliveryProtocol,Playing_rate,StartingBitrate,Video_resolution,Start_position,End_position,DeviceId,Video_position,Duration
alexisharris,stop,2021-01-28 02:25:07,Asia/Damascus,TRUE,iOS,sonyliv,1.1,Amritsar,Apple TV,iOS,No,DSL,28.06733861,Series,,,HLS,Widevine,Akamai,Akamai,,6,480p,00:30,00:31,155sq-H98w4-3l4Zr-wM7fJ,00:31,35
aheath,play,2021-05-29 01:11:33,Pacific/Truk,TRUE,Browser,hotstar,5.2,Bilaspur,PC/Laptop,Linux/Unix,No,DSL,0.08280941063,Movie,,,DASH,Widevine,Akamai,Cloudfront,,5.1,1080p,01:16,01:59,496wd-r82D9-5E1dF-Vv0km,01:29,807
garciakelsey,skip,2021-05-10 18:24:04,Asia/Qatar,FALSE,iOS,hotstar,5,Hisar,iPhone,iOS,No,Mobile,36.75386131,Movie,,,HLS,Widevine,Cloudfront,Akamai,,6.3,720p,00:22,02:38,910yf-C26w3-4b1Ar-gV7Vb,01:43,4861
nlee,skip,2021-06-21 10:05:31,Europe/Stockholm,TRUE,iOS,hotstar,2.2,Uluberia,iPad,iOS,Yes,Mobile,0.3020951847,Movie,,,HLS,Widevine,Akamai,Akamai,,6,2K,01:47,02:49,848NZ-P18J7-2n9TB-Ie3Xe,02:06,1120
arthurwalton,stop,2021-04-22 13:48:05,Europe/Athens,TRUE,Browser,sonyliv,6.2,Bangalore,PC/Laptop,Windows,Yes,DSL,0.7847205683,Documentary,,,HLS,PlayReady,Akamai,Cloudfront,,8.6,480p,00:31,01:29,195GC-g49C8-4l1fz-nU8me,01:17,2766
barkerdale,skip,2021-03-03 19:08:15,Africa/Freetown,TRUE,Browser,hotstar,5.2,Ambattur,PC/Laptop,MacOS,Yes,Mobile,19.78849878,Movie,,,DASH,Widevine,Cloudfront,Cloudfront,,7,1080p,01:21,02:53,461mm-o81d9-5Y4nj-Ew6lJ,02:34,4370
kingnicholas,pause,2021-03-06 23:51:36,America/St_Kitts,TRUE,iOS,sonyliv,5.6,Arrah,Apple TV,iOS,Yes,Mobile,75.49152547,Movie,,,HLS,PlayReady,Cloudfront,Akamai,,6.5,480p,02:15,02:40,676yk-c42U6-5B5pJ-wi1af,02:23,459
wmahoney,play,2021-07-17 16:07:46,Asia/Baghdad,FALSE,Browser,hotstar,2.8,Ambattur,PC/Laptop,Windows,No,Mobile,53.49970372,Movie,,,DASH,Widevine,Akamai,Akamai,,9.6,480p,00:11,03:04,271Jg-P24N2-6H7yH-EX7or,02:01,6571
elizabeth73,stop,2021-02-01 14:58:37,Africa/Casablanca,TRUE,iOS,sonyliv,5.5,Asansol,Apple TV,iOS,Yes,DSL,91.18767696,Series,,,DASH,PlayReady,Cloudfront,Akamai,,5.6,480p,00:24,00:47,098WK-u43q8-3O5EZ-Ws5la,00:47,1376
xturner,stop,2021-07-09 16:24:45,Africa/Lubumbashi,TRUE,Android,hotstar,4.2,Allahabad,Android Phone,Android,No,DSL,23.90067894,Movie,,,DASH,PlayReady,Akamai,Akamai,,5.5,480p,01:09,02:34,563yy-J18N5-9Q9nq-Ju6Gx,01:11,145
sethconrad,stop,2021-05-20 02:31:41,Africa/Dar_es_Salaam,TRUE,Browser,hotstar,2.3,Nanded,PC/Laptop,Windows,No,DSL,47.66744409,Documentary,,,DASH,PlayReady,Akamai,Cloudfront,,6.8,480p,00:59,01:00,953AN-I42I5-4M6Mb-ct7Zr,00:59,36
brandonhorton,stop,2021-09-04 16:05:57,Asia/Aden,FALSE,FireTV,sonyliv,5.5,Sultan Pur Majra,FireTV,Android,No,DSL,92.37196722,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,7,720p,00:15,02:37,573PN-m40R1-4l6cN-RX4AX,02:15,7205
susanriley,stop,2021-06-02 05:32:42,Africa/Khartoum,TRUE,Browser,sonyliv,4.7,Howrah,PC/Laptop,Linux/Unix,No,Mobile,0.3954042743,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,5,480p,00:16,01:03,715Ux-f46l5-8L2JF-lW4df,00:45,1767
grayhenry,stop,2021-09-06 15:02:29,Europe/Stockholm,FALSE,FireTV,hotstar,2.8,Rourkela,FireTV,Android,Yes,Mobile,2.512939704,Movie,,,HLS,PlayReady,Akamai,Akamai,,6.6,720p,00:06,02:56,090iX-c26u6-2z7ol-qr4QI,01:04,3457
carterroger,skip,2021-09-09 14:17:04,Africa/Addis_Ababa,FALSE,Browser,hotstar,1.8,Howrah,PC/Laptop,Windows,Yes,DSL,47.05125669,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,6.2,720p,01:17,01:50,349hs-x83B9-2t3RY-Eb0QI,01:24,405
aguilarkim,pause,2021-05-30 15:50:34,Africa/Dakar,FALSE,FireTV,hotstar,4.6,Bhiwandi,FireTV,Android,Yes,Mobile,45.00310355,Documentary,,,DASH,Widevine,Akamai,Akamai,,6,480p,00:00,01:09,201xb-P50n4-8d1Bi-no5Ci,00:45,2653
karen40,pause,2021-01-10 03:03:18,America/Argentina/Cordoba,TRUE,FireTV,hotstar,5.4,Malda,FireTV,Android,No,Mobile,97.6455428,Documentary,,,DASH,Widevine,Cloudfront,Cloudfront,,8.7,720p,00:46,01:14,643NR-F22q0-2g7bQ-Ml4gs,01:11,1512
angela19,play,2021-10-13 07:27:14,Pacific/Nauru,FALSE,Android,hotstar,4,Dharmavaram,Android Phone,Android,No,Mobile,76.16059263,Series,,,DASH,Widevine,Akamai,Cloudfront,,6.5,480p,00:21,00:43,783rL-B09r0-6U4Oa-pU1Lr,00:27,359
elizabeth73,skip,2021-02-08 08:23:08,America/Tijuana,FALSE,FireTV,hotstar,5.3,Firozabad,FireTV,Android,Yes,DSL,16.38266899,Movie,,,DASH,Widevine,Cloudfront,Akamai,,9.1,720p,00:33,02:22,663GV-C20N4-8J7Ip-BO2LU,00:42,530
aaron02,skip,2021-05-13 23:13:07,Asia/Karachi,FALSE,iOS,hotstar,1.3,Bhubaneswar,Apple TV,iOS,No,Mobile,39.22330274,Series,,,DASH,PlayReady,Akamai,Cloudfront,,5.8,720p,00:06,00:21,651TH-l57e7-8k8ib-oE9CX,00:10,245
mbutler,pause,2021-04-15 19:20:58,Europe/Rome,FALSE,iOS,hotstar,6.4,Nanded,iPad,iOS,Yes,Mobile,82.36671702,Movie,,,DASH,Widevine,Cloudfront,Akamai,,6.4,720p,01:20,02:20,394cE-Y52J3-0h5zj-rY9bD,02:15,3254
rachel99,skip,2021-07-19 03:27:00,Pacific/Nauru,FALSE,Browser,sonyliv,2.7,Karur,PC/Laptop,Windows,No,Mobile,46.50224088,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,7.1,720p,00:03,01:17,269AK-V00d0-4P8PU-Td0Jp,00:38,2089
xaguilar,stop,2021-01-15 04:08:53,Europe/Malta,TRUE,iOS,sonyliv,2.6,Kozhikode,Apple TV,iOS,No,DSL,95.43426083,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,7.3,720p,01:32,01:50,718OQ-e15u7-8N8fZ-Lk7uc,01:46,812
michael87,play,2021-01-07 23:06:42,Europe/Vatican,FALSE,iOS,hotstar,4.6,Proddatur,iPad,iOS,No,DSL,51.68207037,Movie,,,DASH,Widevine,Cloudfront,Cloudfront,,8,1080p,00:00,02:49,248IB-n62C0-8y6is-Mb1Aw,01:04,3811
nlee,play,2021-04-29 21:44:14,Asia/Katmandu,TRUE,Android,sonyliv,4.9,Baranagar,Android Phone,Android,Yes,Mobile,46.07048465,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,5.9,720p,00:59,02:16,019AB-W90K6-9c7yk-Zd4SL,02:04,3923
james22,stop,2021-06-14 02:19:15,Asia/Bishkek,TRUE,Browser,hotstar,6.8,Loni,PC/Laptop,MacOS,No,DSL,56.34543777,Movie,,,DASH,Widevine,Akamai,Akamai,,8.1,480p,01:15,02:06,685zH-y29z6-1o2FH-eE1Ft,01:35,1225
kwilliams,stop,2021-10-21 08:49:22,Africa/Freetown,TRUE,Android,sonyliv,5.6,Karawal Nagar,Android TV,Android,No,DSL,78.11638856,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,5.1,480p,01:36,02:07,100CE-I64E2-5H7tz-Mh0zL,02:06,1754
paul81,play,2021-06-20 06:44:21,America/Bogota,FALSE,Browser,hotstar,3.6,Burhanpur,PC/Laptop,Windows,Yes,Mobile,45.85551365,Documentary,,,DASH,Widevine,Akamai,Cloudfront,,6.8,480p,00:23,01:10,748mz-Y42S4-6c2VR-Sh4rR,01:01,2246
finleystephen,play,2021-09-05 08:58:08,Europe/Oslo,FALSE,Browser,sonyliv,1.6,Shimoga,PC/Laptop,Windows,Yes,DSL,83.86318161,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,5.3,480p,01:19,01:27,569yM-R47K3-9B7kN-CR6FE,01:24,309
erica71,play,2021-10-25 17:43:02,America/Guatemala,FALSE,iOS,hotstar,4.7,Dharmavaram,Apple TV,iOS,No,Mobile,81.07882932,Series,,,HLS,Widevine,Akamai,Cloudfront,,6.7,480p,00:03,00:40,523or-F10T4-5f7CC-sE6gm,00:19,923
grayhenry,skip,2021-03-19 08:01:28,Africa/Banjul,TRUE,iOS,hotstar,4.3,Solapur,iPhone,iOS,No,Mobile,8.88322772,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,5.5,720p,01:58,02:57,205Ho-z47S6-1P5zp-kJ6Ii,01:59,46
bfoster,play,2021-05-18 13:04:33,Asia/Katmandu,FALSE,Browser,sonyliv,3.1,Tenali,PC/Laptop,Linux/Unix,No,Mobile,17.09104712,Movie,,,HLS,PlayReady,Cloudfront,Akamai,,7.2,720p,00:14,02:24,185MR-q61T7-5M2GE-dk2aJ,01:13,3512
gilbertjohns,play,2021-09-16 00:54:32,Asia/Beirut,FALSE,iOS,hotstar,5.3,Delhi,iPhone,iOS,Yes,DSL,38.27952052,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,7.8,1080p,00:45,01:08,399Pg-W65d4-7b8Nn-tH7ht,00:46,50
lisabowman,pause,2021-10-04 08:54:34,Asia/Baku,TRUE,FireTV,hotstar,6,Shivpuri,FireTV,Android,No,Mobile,73.80241554,Series,,,DASH,Widevine,Akamai,Cloudfront,,6.6,2K,00:29,00:38,710Jf-a95H3-9H3lo-rN9JI,00:31,97
andrew41,pause,2021-10-12 00:13:08,Europe/Skopje,FALSE,Browser,sonyliv,1.7,Bhatpara,PC/Laptop,MacOS,Yes,DSL,6.711721886,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,7.6,2K,00:13,02:52,995Hy-O70z1-7t0Mi-kM5SA,00:45,1879
ebyrd,stop,2021-06-07 06:08:27,Europe/Oslo,FALSE,iOS,hotstar,1.8,Srikakulam,Apple TV,iOS,No,Mobile,0.8632852683,Series,,,HLS,Widevine,Akamai,Akamai,,7.8,480p,00:06,00:24,369iG-L99j9-0W5uf-Fx1hv,00:14,491
lisabowman,skip,2021-05-10 21:23:05,America/Belize,TRUE,iOS,hotstar,5.6,Motihari[31],iPhone,iOS,No,Mobile,74.26478549,Series,,,DASH,Widevine,Akamai,Cloudfront,,8.4,720p,00:18,00:33,642XO-f39U3-0R0jq-dK3OT,00:24,342
johnsonjaclyn,stop,2021-01-26 02:05:53,Africa/Tripoli,FALSE,Android,sonyliv,4,South Dum Dum,Android TV,Android,No,Mobile,10.57220631,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,5.6,480p,00:16,02:42,155Yf-o92o1-0j5vT-Eg4gH,00:50,2045
garrettdavid,play,2021-01-04 08:45:18,Europe/Andorra,FALSE,Browser,sonyliv,6.6,Srikakulam,PC/Laptop,Windows,Yes,Mobile,22.50958869,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,5.6,480p,01:00,01:27,389jh-q34b1-7g1ma-wT1wt,01:12,731
qhatfield,stop,2021-09-13 18:57:56,Pacific/Tarawa,TRUE,FireTV,sonyliv,3.7,Mangalore,FireTV,Android,Yes,DSL,25.70584155,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,8.3,2K,00:25,01:19,256SA-d02e0-0C4KX-OK2Vq,01:10,2703
ftaylor,pause,2021-09-28 02:25:48,Europe/Warsaw,FALSE,Android,sonyliv,5,Bhalswa Jahangir Pur,Android Phone,Android,No,DSL,73.46813398,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,9.3,480p,00:50,02:52,248Qh-s15N2-2b4Pc-uL1Jc,02:31,6039
gibsontiffany,play,2021-03-26 12:23:39,Europe/Luxembourg,FALSE,iOS,hotstar,2.6,Panipat,Apple TV,iOS,No,DSL,9.052670231,Movie,,,HLS,Widevine,Cloudfront,Akamai,,9.8,2K,00:10,02:11,934MA-K42G2-6w9Yv-Ix6Jx,01:16,3984
jjones,skip,2021-07-24 18:24:11,Asia/Katmandu,TRUE,FireTV,hotstar,1.2,Hajipur[27],FireTV,Android,No,DSL,56.70395227,Series,,,DASH,Widevine,Akamai,Akamai,,5.3,480p,00:38,00:51,532Do-c31f1-8M3mH-mA9Bc,00:43,277
lauren39,stop,2021-05-02 10:25:08,Europe/San_Marino,FALSE,Browser,sonyliv,6.1,Rajarhat,PC/Laptop,MacOS,No,DSL,48.16402166,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,7.9,480p,00:51,01:22,720bz-j81C0-0m6QF-Zf9Nn,01:09,1069
yangruth,stop,2021-10-30 19:19:14,Africa/Lusaka,FALSE,FireTV,hotstar,4.7,Bareilly,FireTV,Android,Yes,Mobile,20.75525108,Series,,,DASH,PlayReady,Akamai,Cloudfront,,7.4,480p,00:27,00:30,418Ho-Y12F7-2i5iD-To5Bb,00:30,163
kcisneros,stop,2021-03-08 13:21:31,Europe/Prague,FALSE,iOS,hotstar,3.9,Tiruchirappalli[10],iPhone,iOS,No,DSL,61.4079621,Series,,,HLS,PlayReady,Cloudfront,Cloudfront,,8.4,1080p,00:09,00:23,021ok-L08m2-5R0Nq-Ku2uv,00:22,825
pattersontyler,play,2021-10-08 13:01:26,Asia/Kuala_Lumpur,TRUE,Android,sonyliv,1.4,Allahabad,Android Phone,Android,Yes,DSL,94.03672422,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,5.1,480p,00:36,01:16,850uK-B59I7-1m2UC-rH7LY,01:01,1487
kyleparks,skip,2021-09-25 02:34:12,Africa/Libreville,FALSE,iOS,hotstar,1.1,Bettiah[30],iPhone,iOS,Yes,Mobile,97.12952441,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,9.9,480p,00:43,01:04,402bA-T82T1-9i9Yz-Gp7ib,00:58,910
finleystephen,pause,2021-05-21 21:16:38,America/Caracas,TRUE,FireTV,hotstar,4.8,Jehanabad[35],FireTV,Android,Yes,DSL,24.15127603,Series,,,DASH,Widevine,Akamai,Akamai,,8.6,720p,00:42,00:50,260WX-s43Y6-0S4HD-qa8DA,00:48,339
dodsoncody,skip,2021-10-28 04:54:11,Pacific/Funafuti,TRUE,iOS,hotstar,5.2,Gaya,iPhone,iOS,No,Mobile,84.03055293,Movie,,,HLS,Widevine,Cloudfront,Akamai,,7.4,480p,01:24,01:45,411SM-D92d4-5p5rZ-CI3Pf,01:43,1134
tracimelton,pause,2021-06-21 15:31:58,Pacific/Efate,FALSE,Android,sonyliv,3.1,Chandrapur,Android Phone,Android,Yes,DSL,54.58623841,Series,,,DASH,PlayReady,Cloudfront,Cloudfront,,9.7,720p,00:09,00:31,825tp-r16B2-3y1Kx-vi9Ik,00:17,479
hendersonandrea,stop,2021-02-03 07:37:03,America/Tegucigalpa,TRUE,FireTV,hotstar,3.3,Raipur,FireTV,Android,Yes,Mobile,39.92339508,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,8.6,2K,01:28,02:30,161zP-P82I9-0p9fM-TV5BH,02:02,2072
tjackson,pause,2021-10-14 11:54:50,America/Tijuana,FALSE,Browser,sonyliv,5.2,Nizamabad,PC/Laptop,MacOS,No,Mobile,91.64901427,Movie,,,DASH,Widevine,Cloudfront,Akamai,,8.7,480p,00:12,01:45,837aV-J91P3-3E9Ls-st7pO,01:29,4665
qowens,pause,2021-04-26 06:00:35,Asia/Vientiane,TRUE,Browser,hotstar,2.4,"Khora, Ghaziabad",PC/Laptop,Windows,Yes,DSL,53.36205163,Series,,,DASH,Widevine,Akamai,Akamai,,7.7,2K,00:04,00:21,694nh-W54L0-4f0MQ-WE9em,00:15,691
rasmussenangela,play,2021-06-05 05:31:17,Africa/Niamey,FALSE,FireTV,sonyliv,4.7,Kozhikode,FireTV,Android,No,DSL,79.82332077,Movie,,,DASH,Widevine,Akamai,Akamai,,8.1,480p,00:45,03:06,178Ut-D71M4-0c1Hm-FZ7bn,02:45,7207
bonniestafford,pause,2021-02-23 12:33:58,Europe/Helsinki,TRUE,Android,hotstar,1.9,Tezpur,Android Phone,Android,No,Mobile,37.253004,Movie,,,HLS,Widevine,Cloudfront,Akamai,,6,1080p,01:46,02:08,297bP-I92D7-4W7hw-Mh7hP,02:07,1295
johnsonjaclyn,pause,2021-01-16 16:08:09,Africa/Niamey,FALSE,Android,hotstar,3.3,Bidhannagar,Android Phone,Android,No,Mobile,44.71077212,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,7.6,720p,00:54,01:00,248jk-r42p0-5n9BW-Ok1uZ,01:00,323
ymanning,stop,2021-02-26 10:19:42,Africa/Ouagadougou,TRUE,iOS,sonyliv,6.6,Raigarh,Apple TV,iOS,Yes,DSL,36.6601001,Movie,,,DASH,PlayReady,Cloudfront,Cloudfront,,5.6,480p,00:14,02:31,804iN-n36K6-3v3Zk-Mp0gH,00:14,3
banderson,play,2021-03-24 20:06:14,America/El_Salvador,FALSE,iOS,hotstar,3.8,Agra,Apple TV,iOS,No,Mobile,54.28878084,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,5.8,720p,00:13,00:37,569oZ-e05p9-7H2XV-bg8lS,00:22,537
clarkmatthew,stop,2021-06-22 12:14:52,Europe/Dublin,FALSE,FireTV,sonyliv,6.5,Thanesar,FireTV,Android,Yes,Mobile,14.17459704,Series,,,HLS,Widevine,Cloudfront,Akamai,,9.6,1080p,00:08,00:29,181VK-h55i1-6L4di-Tf4vX,00:18,594
jeffreylewis,stop,2021-07-11 19:43:34,Africa/Lusaka,TRUE,Browser,hotstar,2.9,Nellore[15][16],PC/Laptop,Linux/Unix,Yes,DSL,19.22792865,Series,,,DASH,Widevine,Akamai,Cloudfront,,8.7,480p,00:30,00:30,750QI-X47w4-4K9dJ-Ns7FJ,00:30,2
hahnderrick,play,2021-06-26 17:17:16,Pacific/Tongatapu,TRUE,Browser,sonyliv,1,Miryalaguda,PC/Laptop,Windows,Yes,Mobile,27.72452533,Series,,,HLS,PlayReady,Cloudfront,Akamai,,6.6,480p,00:31,00:47,477mD-s22A7-2a7sx-gb0JH,00:36,264
charles91,pause,2021-10-13 23:38:19,America/Port_of_Spain,FALSE,FireTV,sonyliv,2,Uzhavarkarai,FireTV,Android,Yes,DSL,48.49023614,Series,,,DASH,Widevine,Akamai,Cloudfront,,5.7,480p,00:17,00:27,360QE-N94B6-4t1nb-Yl7VN,00:21,193
daviddavis,pause,2021-01-02 05:05:14,America/Caracas,TRUE,Browser,sonyliv,2.5,Satara,PC/Laptop,Linux/Unix,Yes,DSL,99.75551224,Movie,,,HLS,Widevine,Cloudfront,Akamai,,8.8,720p,03:06,03:07,474IB-L64n3-6J9Uc-bj5yO,03:07,8
joshua59,skip,2021-05-03 10:09:00,Asia/Karachi,TRUE,Android,hotstar,2.3,Gurgaon,Android Phone,Android,Yes,Mobile,39.81411939,Series,,,DASH,Widevine,Akamai,Cloudfront,,5.8,480p,00:15,00:23,964ND-F85E6-0V9ly-JF8CC,00:19,248
brittany70,skip,2021-05-13 23:51:18,Asia/Katmandu,FALSE,iOS,hotstar,4.9,Shivpuri,Apple TV,iOS,No,DSL,10.35023615,Series,,,HLS,Widevine,Akamai,Cloudfront,,7.9,480p,00:00,00:24,540vi-Z85Z1-6z8pc-Ci4Cj,00:17,1004
qhobbs,skip,2021-01-21 15:54:11,Asia/Vientiane,FALSE,Android,hotstar,6.9,Morbi,Android Phone,Android,Yes,Mobile,22.87249863,Movie,,,HLS,PlayReady,Akamai,Akamai,,8.5,2K,00:37,02:01,503WN-Z51w1-4T7Wd-Hq6Xg,01:46,4158
audreymcintosh,play,2021-04-17 12:47:34,America/El_Salvador,FALSE,Android,sonyliv,4.3,Pune,Android TV,Android,Yes,DSL,76.55774478,Movie,,,HLS,PlayReady,Akamai,Akamai,,6,480p,01:45,01:50,970Uf-p58M4-4i4ut-ED8ac,01:47,135
lindseymoses,skip,2021-05-16 11:09:04,Africa/Niamey,TRUE,iOS,hotstar,4.6,Naihati,iPad,iOS,No,DSL,78.77609083,Series,,,HLS,Widevine,Cloudfront,Akamai,,8.5,480p,00:32,00:41,830vY-h86F5-3I5QF-Yj3wu,00:40,448
michael11,stop,2021-05-08 19:58:58,Asia/Damascus,FALSE,iOS,sonyliv,3.4,Delhi,Apple TV,iOS,Yes,Mobile,33.63366218,Series,,,DASH,PlayReady,Cloudfront,Cloudfront,,8.9,720p,00:14,00:46,918hY-j07O0-8M7JY-rl5RE,00:46,1902
veronica91,play,2021-07-13 12:09:48,Europe/Chisinau,TRUE,Browser,sonyliv,1,Uzhavarkarai,PC/Laptop,Linux/Unix,Yes,DSL,86.25061276,Documentary,,,HLS,PlayReady,Cloudfront,Cloudfront,,7.9,480p,01:21,01:28,236Uj-j21H2-2R7aY-zT3Nr,01:22,54
smithrobert,skip,2021-09-11 11:30:12,Europe/Kiev,TRUE,FireTV,hotstar,1.5,Munger,FireTV,Android,Yes,Mobile,15.24597246,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,5.1,720p,00:06,00:31,212gm-E02h7-7E6Lo-jH0iz,00:27,1307
bianca87,stop,2021-02-10 15:34:20,Africa/Douala,TRUE,FireTV,sonyliv,2.2,Bidar,FireTV,Android,Yes,DSL,21.1183047,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,9.2,480p,01:30,02:27,290Er-q85j5-4l7Cv-QV4Rp,01:56,1580
sarapowell,skip,2021-02-22 17:05:52,Asia/Bishkek,TRUE,FireTV,hotstar,3.8,Nagaon,FireTV,Android,Yes,DSL,23.34185139,Series,,,DASH,PlayReady,Akamai,Cloudfront,,9.5,480p,00:09,00:39,988ic-e25K6-2n7BE-yv2DN,00:20,633
qstone,stop,2021-06-22 15:57:34,America/St_Kitts,TRUE,Browser,sonyliv,2.5,Darbhanga,PC/Laptop,Linux/Unix,No,Mobile,2.506607532,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,5.4,1080p,00:52,01:21,728YP-p81y4-6C6qP-mp6FQ,01:19,1619
gutierrezdonna,pause,2021-06-08 22:25:45,America/Argentina/Rio_Gallegos,FALSE,FireTV,hotstar,5.6,Katni,FireTV,Android,Yes,Mobile,69.39180625,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,6.1,720p,00:42,01:17,903pk-J20O3-0C9mA-WR1bE,01:15,1957
ramseyjoe,pause,2021-09-11 01:04:33,Europe/Bratislava,TRUE,Android,hotstar,5,Jamnagar,Android Phone,Android,Yes,DSL,26.24293064,Series,,,DASH,PlayReady,Cloudfront,Akamai,,5,2K,00:42,00:53,659jp-f94J1-0h1sq-XT3tx,00:48,348
xmoore,play,2021-01-07 08:56:54,Asia/Amman,TRUE,Browser,hotstar,1.9,Gulbarga,PC/Laptop,Linux/Unix,Yes,Mobile,94.06343893,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,6.2,2K,00:27,00:39,438zV-G91i7-9v3yB-dZ1Vx,00:34,449
christopher75,play,2021-02-04 20:09:33,America/Havana,FALSE,Android,hotstar,5.9,Hosur,Android Phone,Android,No,Mobile,26.32599779,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,5.9,480p,01:14,01:17,647Lp-P05q5-7e6rR-rP7bz,01:17,159
amandamorales,skip,2021-01-03 14:08:21,Asia/Riyadh,FALSE,iOS,sonyliv,5.1,Mau,Apple TV,iOS,No,DSL,49.36168806,Documentary,,,DASH,Widevine,Cloudfront,Cloudfront,,9.5,4K,00:17,01:26,363jv-L71t4-6D0gL-xS7Xp,00:49,1944
thomaswilson,stop,2021-01-24 15:31:59,Pacific/Port_Moresby,FALSE,iOS,hotstar,1,Bahraich,Apple TV,iOS,No,DSL,76.50408815,Documentary,,,HLS,Widevine,Cloudfront,Cloudfront,,7.4,480p,00:29,01:06,811oO-x32t7-8w8LD-sd5kN,01:05,2126
thomasvargas,play,2021-02-21 13:54:59,Europe/Brussels,FALSE,Android,sonyliv,1.1,Batala,Android TV,Android,Yes,Mobile,88.15778584,Movie,,,DASH,PlayReady,Cloudfront,Cloudfront,,5.3,480p,00:27,01:55,571Ua-e65T3-3U6ax-Wd6pj,00:44,1008
johnclark,pause,2021-08-06 05:27:40,Asia/Pyongyang,FALSE,FireTV,sonyliv,4,Dharmavaram,FireTV,Android,Yes,DSL,28.73448886,Series,,,HLS,PlayReady,Cloudfront,Cloudfront,,5,720p,00:01,00:34,852QC-v12v0-9E1du-Bc3Sk,00:28,1580
brent19,play,2021-02-25 12:44:36,Europe/Lisbon,TRUE,FireTV,sonyliv,2.2,Guwahati,FireTV,Android,Yes,Mobile,14.23431489,Series,,,DASH,PlayReady,Akamai,Akamai,,5.4,720p,00:06,00:41,879ch-Y37u3-0U2iY-fW9XL,00:15,492
whiteeric,play,2021-10-05 10:41:41,America/Guyana,FALSE,Browser,sonyliv,6.4,Kolkata,PC/Laptop,Windows,Yes,Mobile,90.83744163,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,6.3,720p,00:06,01:15,343Gx-U06s8-1T8MS-KZ6NX,00:43,2258
alexapearson,stop,2021-07-13 22:29:01,Asia/Dili,TRUE,iOS,sonyliv,1.2,Thoothukudi,Apple TV,iOS,Yes,DSL,29.96267309,Series,,,HLS,Widevine,Cloudfront,Akamai,,5.7,720p,00:10,00:24,296Zv-H15N4-9d5Te-kF6Ji,00:11,58
susanwoods,pause,2021-04-16 10:51:46,Africa/Sao_Tome,FALSE,Android,sonyliv,2.4,Phusro,Android TV,Android,Yes,Mobile,84.62649801,Documentary,,,HLS,Widevine,Cloudfront,Akamai,,8,1080p,00:34,01:20,248jk-r42p0-5n9BW-Ok1uZ,00:56,1321
lauramoore,pause,2021-10-28 12:56:29,Asia/Taipei,TRUE,Android,sonyliv,5.1,Khandwa,Android Phone,Android,No,Mobile,33.01185097,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,7.7,720p,00:25,01:13,525xs-n35J4-6R5lA-FL6XZ,01:07,2483
tammywood,pause,2021-08-26 18:33:13,Asia/Jayapura,TRUE,Browser,hotstar,1,Raipur,PC/Laptop,Windows,Yes,Mobile,61.9352783,Documentary,,,DASH,Widevine,Cloudfront,Akamai,,7.9,720p,00:17,01:08,076hD-w92L9-8t6JU-ZZ1cg,00:39,1348
sullivanerika,play,2021-02-05 06:00:16,Europe/Brussels,FALSE,Android,sonyliv,6.6,Tiruppur,Android Phone,Android,No,DSL,98.47056468,Series,,,DASH,PlayReady,Akamai,Akamai,,5.4,480p,00:22,00:30,724qS-k93f0-4W2Ba-Bp6dL,00:28,398
hardinjennifer,pause,2021-02-19 23:08:22,Africa/Dakar,FALSE,Browser,hotstar,1.9,Raipur,PC/Laptop,Linux/Unix,No,Mobile,47.1565776,Series,,,DASH,Widevine,Cloudfront,Akamai,,8.8,1080p,00:22,00:26,198mv-u08K8-1r0If-dJ1Mj,00:26,235
